
2026/07/19 (23:44:21) | WARNING: Failed to join _runner thread on exit!

2026/07/19 (23:44:31) | ===> btop++ v.1.3.2
2026/07/19 (23:44:31) | WARNING: ROCm SMI: Failed to get device name
2026/07/19 (23:44:31) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2026/07/19 (23:44:31) | WARNING: ROCm SMI: Failed to get PCIe throughput

2026/07/19 (23:44:32) | ===> btop++ v.1.3.2
2026/07/19 (23:44:32) | WARNING: ROCm SMI: Failed to get device name
2026/07/19 (23:44:32) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2026/07/19 (23:44:32) | WARNING: ROCm SMI: Failed to get PCIe throughput

2026/07/19 (23:44:34) | ===> btop++ v.1.3.2
2026/07/19 (23:44:34) | WARNING: ROCm SMI: Failed to get device name
2026/07/19 (23:44:34) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2026/07/19 (23:44:34) | WARNING: ROCm SMI: Failed to get PCIe throughput
2026/07/19 (23:44:39) | WARNING: Failed to join _runner thread on exit!
2026/07/19 (23:44:42) | WARNING: Failed to join _runner thread on exit!

2026/07/20 (10:32:32) | ===> btop++ v.1.3.2
2026/07/20 (10:32:32) | WARNING: ROCm SMI: Failed to get device name
2026/07/20 (10:32:32) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2026/07/20 (10:32:32) | WARNING: ROCm SMI: Failed to get PCIe throughput

2026/07/24 (10:11:44) | ===> btop++ v.1.3.2
2026/07/24 (10:11:44) | WARNING: ROCm SMI: Failed to get device name
2026/07/24 (10:11:44) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2026/07/24 (10:11:44) | WARNING: ROCm SMI: Failed to get PCIe throughput
